2574	Ronald
2568	Jan-Åke
2547	Sami
2538	Jari
2522	Sven-Olof
2515	Pekka
2496	Ossian
2483	Natanael
2471	Michel
2450	Anthony
2446	Matias
2413	Marko
2405	Assar
2400	Boris
2395	Samir
2391	Manuel
2382	Matts
2375	Said
2361	Neo
2343	Reza
2338	Ilmari
2338	Kasper
2336	Wilmer
2333	Thure
2305	Raymond
2296	Werner
2289	Leopold
2270	Reine
2246	Fredric
2235	Juan
2204	Olav
2202	Lage
2199	Thore
2185	Mario
2173	Ben
2169	Seth
2163	Ville
2161	Mahmoud
2115	Bill
2115	Ole
2109	Villy
2098	Mark
2080	Abdi
2080	Piotr
2075	Gilbert
2072	Ferdinand
2071	Per-Åke
2064	José
2028	Milton
2026	Mohamad
2025	Hasse
2012	Jimmie
2001	Hasan
2001	Muhammad
2001	Nils-Erik
1983	Timo
1982	Vilgot
1956	Karl-Johan
1895	Kalervo
1877	Valfrid
1874	Toni
1864	Donald
1851	Lars-Gunnar
1845	Julian
1838	Kai
1837	Sverker
1833	Juha
1830	Adnan
1828	Nicolas
1822	Claes-Göran
1815	Loke
1806	Mika
1806	Sven-Åke
1793	Marco
1791	Abdul
1777	Ragnvald
1773	Esbjörn
1772	Erkki
1772	Torvald
1771	Sakari
1766	Gillis
1764	Petri
1760	Andrzej
1748	Nicholas
1747	Lars Erik
1745	Ismail
1744	Alejandro
1744	Andrew
1742	Janne
1741	Rafael
1730	Andres
1727	Thor
1724	Markku
1718	Roberto
1713	Percy
1708	Per-Olov
1701	Alberto
1697	Thorbjörn
1688	Mickael
1677	Junior
1675	Sigge
1673	Abbas
1666	Thord
1650	Raimo
1648	Karl-Gustav
1647	Lasse
1642	Per-Arne
1636	Osman
1621	Timmy
1621	Ari
1621	Eugén
1621	Hans-Erik
1617	Pentti
1616	Ensio
1616	Louis
1614	Elvis
1608	Jan-Olov
1605	Karl Erik
1602	Karim
1599	Kjell-Åke
1597	Per-Anders
1596	Seppo
1593	Pelle
1592	Petrus
1579	Roine
1577	Sven Erik
1556	Ralph
1556	Stephan
1555	Heikki
